ID_Publicacion,Usuario_Handle,Plataforma,Perfil_Usuario,Tipo_Publicacion,Contenido_Reciclado,antiguedad_cuenta_dias,Velocidad_Viralizacion,Corroboraciones_Independientes,recon_error,score_anomalia,indice_sospecha
201,@fabian07,Instagram,Verificado,DescripciÃ³n de captura,No,519.2,1.3,0,0.10152107321212622,40.845291427493045,26.842477713904568
202,@valentinacardenasco,X,AnÃ³nimo,Comentario,No,437.3,0.4,1,0.12550214753324312,53.61163885968659,42.79422477713896
203,@mvidalteam_340,X,Bot_Sospechoso,Repost/Cita,No,0.0,11.1,0,0.1413718309730519,62.05987973991799,65.73999999999754
204,@johanaleon2020,X,Verificado,Post original,No,1114.5,1.5,1,0.043318057411521074,9.860861315549284,20.13611597100692
205,@mariax,Instagram,AnÃ³nimo,Comentario,No,1742.6,0.1,0,0.13165856455448804,56.88901324159552,34.61813879863366
206,@viviana_real,TikTok,Cuenta_Nueva,Repost/Cita,No,10.6,3.7,0,0.18731607086636798,86.51833898707662,53.63043322502625
207,@angie07,Instagram,Cuenta_Nueva,Comentario,No,21.7,1.9,0,0.135287600646398,58.820934012655236,51.441075564441796
208,@paula2020,X,AnÃ³nimo,Comentario,No,1368.8,2.7,4,0.13207456472715456,57.11047132412341,37.127138215445534
209,@sara_real,TikTok,Fan_Antiguo,Comentario,No,30.0,2.6,0,0.027730652044465426,1.562891432396745,33.23588019661693
210,@hectorcun,Instagram,Verificado,Comentario,No,30.0,6.1,0,0.05603890362298749,16.632815740630257,28.219213529949492
211,@fabianvargas07,Foro anÃ³nimo,Verificado,Comentario,No,1530.9,3.4,0,0.06674795757740434,22.33379066867194,18.660933100057562
212,@claudiasabana,Instagram,Fan_Antiguo,DescripciÃ³n de captura,No,638.0,1.6,2,0.10240477650722699,41.31573170640483,31.37016329250985
213,@andres03,X,AnÃ³nimo,Comentario,No,20.3,13.8,1,0.1430837374386164,62.97121475427847,46.293156710819225
214,@fansdekai_516,TikTok,Fan_Antiguo,Comentario,No,0.0,3.2,1,0.04708051557260079,11.863809450409931,33.46333333333262
215,@kaisquad_990,Instagram,AnÃ³nimo,Comentario,No,1492.2,9.2,1,0.126295269498403,54.03385808255181,36.789414313086354
216,@cesar07,TikTok,Verificado,Comentario,No,1687.8,4.4,3,0.028964272226274214,2.219610294506642,17.747219861700263
217,@isabella15,Foro anÃ³nimo,Verificado,Comentario,No,759.5,1.3,1,0.060464405986169534,18.988736079054203,23.34097808881084
218,@luisarojas_,Instagram,AnÃ³nimo,Comentario,No,10.7,2.2,0,0.143830355939019,63.36867781401511,45.57980838123753
219,@felipelopez22,X,Cuenta_Nueva,Comentario,No,0.5,0.2,0,0.16416929250113457,74.19612979037086,51.46020911438802
220,@ricardo_ug,TikTok,AnÃ³nimo,Post original,No,30.0,2.1,0,0.18580187918060406,85.71225762138988,44.452546863283715
221,@yuliana07,TikTok,Cuenta_Nueva,Post original,No,14.7,0.2,0,0.20329226847621196,95.02328278573914,50.37148129634254
222,@teamkai_304,Instagram,AnÃ³nimo,Comentario,No,805.1,0.1,0,0.13888390452286753,60.73542975809089,40.47604932100306
223,@tatiana,X,AnÃ³nimo,Comentario,No,486.5,3.2,1,0.11964564882497523,50.49392627330326,42.67346829959106
224,@felipe98,TikTok,AnÃ³nimo,TranscripciÃ³n de audio/video,No,4.6,1.9,0,0.2084628072564331,97.77582396033566,47.59792385236981
225,@cesarmoreno,TikTok,AnÃ³nimo,DescripciÃ³n de captura,No,399.3,1.4,0,0.18266371760239378,84.04165435861131,45.098332083645445
226,@yulianaleon_real,X,Cuenta_Nueva,Comentario,No,0.0,2.4,1,0.15260508226774055,68.03991161425539,51.60999999999947
227,@manuelapinzon,X,Cuenta_Nueva,Comentario,No,7.0,21.6,1,0.16525796963380615,74.77568808417638,52.84626093476151
228,@adrianacastro03,Instagram,AnÃ³nimo,DescripciÃ³n de captura,No,1581.4,3.4,2,0.1915178540790427,88.75516222566392,37.84538698658593
229,@melissa_,TikTok,Cuenta_Nueva,Comentario,No,14.6,2.2,1,0.11396958038218633,47.47226590816502,51.50543947346448
230,@carloscun,TikTok,Verificado,Repost/Cita,No,1139.1,2.3,0,0.0930778919191361,36.35055593833299,23.0357377322331
231,@sebastianpinzon,Instagram,Verificado,Repost/Cita,No,1127.4,3.0,0,0.08889524848453609,34.12392177857529,23.15551112221878
232,@santiagomedinatv,X,Verificado,Comentario,No,911.6,1.3,0,0.04355773864388871,9.98845584465206,22.39059068566163
233,@haroldriosbogota,Instagram,Fan_Antiguo,Comentario,No,1270.7,0.7,4,0.05514055250518572,16.15457767954982,25.356776639173383
234,@karenpinzon_,X,AnÃ³nimo,Comentario,No,2028.6,3.9,0,0.11987953231303702,50.61843436778093,33.08441889527531
235,@noloocultes_193,X,Bot_Sospechoso,Repost/Cita,No,1.8,3.5,2,0.13263626682507315,57.409493963367986,65.22208614512961
236,@valentinapinzonco,TikTok,Cuenta_Nueva,TranscripciÃ³n de audio/video,No,6.8,0.4,2,0.2186635920411105,100.0,53.434177289011
237,@saratv,Instagram,AnÃ³nimo,Comentario,No,7.2,1.2,1,0.1399519853791988,61.304023604847494,45.53501124718794
238,@fabian03,Instagram,AnÃ³nimo,Comentario,No,865.1,2.3,3,0.12775379396143377,54.810304949947074,40.24780971423759
239,@lilianax,X,Cuenta_Nueva,Comentario,No,20.0,17.8,1,0.1495956505177101,66.43783779638093,52.51169790885216
240,@antoniapardo_col,Instagram,AnÃ³nimo,Comentario,No,408.1,8.8,1,0.12521817912867628,53.46046801287954,43.53667916354049
241,@ricardorios2020,TikTok,AnÃ³nimo,Comentario,No,188.5,1.9,0,0.10788555430669197,44.23342891419884,44.448836124301835
242,@brayan15,X,AnÃ³nimo,Comentario,No,2.1,2.6,2,0.15769508811942654,70.74958100872874,45.66021161376265
243,@adrianacun,X,Cuenta_Nueva,Comentario,No,17.8,2.7,0,0.14060784910591861,61.653173275598704,51.51877780554801
244,@david07,X,Verificado,Repost/Cita,No,868.5,2.8,0,0.03289418737732426,4.311704315213952,24.759898358743026
245,@alejandrorojas_11,X,AnÃ³nimo,Repost/Cita,No,284.9,4.1,0,0.10136900667868862,40.76433866563266,45.993153378321175
246,@isabellamoreno99,X,Fan_Antiguo,Comentario,No,30.0,2.5,2,0.04878606975725814,12.771762822064936,33.229213529950286
247,@kevincastro03,X,Fan_Antiguo,Comentario,No,30.0,4.4,0,0.04615849242549962,11.372969562304792,33.35588019661654
248,@ChequeoDigitalCO,X,Verificado,Post original,No,1100.0,5.9,2,0.06069932007479183,19.11379281470797,20.520051653751914
249,@oscarrios_00,Instagram,Fan_Antiguo,Repost/Cita,No,683.3,2.6,0,0.08765957210297151,33.466108296594705,31.1537757227354
250,@fabianleon,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,1212.4,3.1,0,0.14610951113016782,64.5819882200661,38.1310605681906
251,@maria,Foro anÃ³nimo,AnÃ³nimo,TranscripciÃ³n de audio/video,No,30.0,3.3,2,0.2075192229654649,97.27350597704778,47.53254686328344
252,@noloocultes_412,X,Bot_Sospechoso,Repost/Cita,No,0.6,13.9,0,0.13953390256942355,61.08145682849925,65.92291760392926
253,@santiagoleon07,TikTok,Verificado,TranscripciÃ³n de audio/video,No,866.1,2.7,2,0.11035402835013866,45.54752338903404,24.76822794301365
254,@adrianacastro03,TikTok,AnÃ³nimo,Repost/Cita,No,1581.4,4.1,2,0.18262875333937686,84.0230411003641,37.89205365325244
255,@despiertaya_582,X,Bot_Sospechoso,Repost/Cita,No,2.3,0.3,0,0.11718487699251756,49.18393207772014,65.00562859285172
256,@monica_,Instagram,AnÃ³nimo,Comentario,No,30.0,1.6,2,0.1328304429291596,57.51286379470263,45.41921352995048
257,@jhon07,X,Verificado,Comentario,No,798.0,1.4,0,0.04126516327404755,8.768001193873145,23.107079896692184
258,@hector15,Instagram,AnÃ³nimo,Comentario,No,1917.0,2.0,0,0.1237666195470449,52.68772890663701,33.65507789719192
259,@manuelaortizsabana,Instagram,Cuenta_Nueva,Comentario,No,11.3,0.3,5,0.15676176017154056,70.25272299931102,51.399392651836976
260,@mvidalteam_435,TikTok,Bot_Sospechoso,Repost/Cita,No,2.0,8.9,0,0.20632018276399816,96.6351957999423,65.5808364575503
261,@johanarios34,X,Fan_Antiguo,Comentario,No,30.0,2.5,1,0.044407108404005594,10.440618633977254,33.229213529950286
262,@valentinapinzonco,Instagram,Cuenta_Nueva,Comentario,No,6.8,0.1,0,0.15209411149904598,67.76789584575808,51.41417728901105
263,@sebastianpinzon,TikTok,Verificado,Comentario,No,1127.4,4.1,0,0.030907498596496986,3.254088677312841,21.22884445555187
264,@yulianaramirez_col,Foro anÃ³nimo,Fan_Antiguo,Post original,No,30.0,1.5,0,0.11585617509235502,48.47659637356638,32.16254686328385
265,@oscarpinzon,X,Cuenta_Nueva,Comentario,No,911.6,0.3,0,0.12806961030851188,54.978430078854046,45.77392401899518
266,@kevincruz,Foro anÃ³nimo,Fan_Antiguo,Repost/Cita,No,1424.7,2.0,0,0.09919888856891526,39.6090742522337,26.481183870698548
267,@david03,TikTok,Fan_Antiguo,TranscripciÃ³n de audio/video,No,1143.8,3.2,0,0.09813008458705656,39.04009544892359,28.316370074147418
268,@valentinamedina2020,Foro anÃ³nimo,Fan_Antiguo,Comentario,No,1475.2,7.0,1,0.06725700603811804,22.604783094710665,24.498971090559138
269,@monicatv,TikTok,AnÃ³nimo,Post original,No,7.2,1.0,0,0.1969905683505484,91.66856680677745,44.521677913854646
270,@mateoleon_real,X,Verificado,Comentario,No,30.0,1.3,3,0.055996893555077795,16.61045164153262,27.899213529950558
271,@gabrielarojas,TikTok,Cuenta_Nueva,Comentario,No,0.0,4.3,1,0.13368519514251748,57.9678919380646,51.73666666666571
272,@tatiana_11,Instagram,Verificado,Comentario,No,1064.8,1.0,0,0.04312053438537776,9.755709747115032,21.413330000832904
273,@samuel,Instagram,Fan_Antiguo,Comentario,No,2152.5,2.9,1,0.04139676812322578,8.83806115890529,19.99357077397253
274,@tomaspinzonsabana,TikTok,Fan_Antiguo,Comentario,No,30.0,5.5,1,0.030937811416006277,3.270225735241235,33.42921352994962
275,@jhon07,Instagram,Verificado,TranscripciÃ³n de audio/video,No,798.0,0.4,0,0.1088204206609102,44.731105895672044,25.040413230025738
276,@cesar07,TikTok,Verificado,Repost/Cita,No,1687.8,3.0,0,0.09338023250989357,36.51150723570943,19.65388652836724
277,@cristiansabana,TikTok,AnÃ³nimo,Comentario,No,883.4,2.7,1,0.10285373261241153,41.554733910553104,40.160129967507515
278,@tatiana2020,Instagram,Verificado,Comentario,No,692.0,2.4,0,0.04046489107432774,8.341975536926139,23.836080979754527
279,@laura99,TikTok,AnÃ³nimo,Comentario,No,481.6,2.5,1,0.10206681318955473,41.13581661690689,42.657418978588126
280,@tomas_,X,AnÃ³nimo,Comentario,No,1442.6,3.0,0,0.1175495650077355,49.378074085050045,36.68600349912455
281,@felipesuarezbogota,X,Fan_Antiguo,Repost/Cita,No,1413.3,5.0,1,0.035911313534089266,5.917874257738318,26.752416062649893
282,@andres03,X,AnÃ³nimo,Comentario,No,20.3,0.1,0,0.13588535083118017,59.13914688478946,45.37982337748894
283,@ximenabogota,TikTok,Cuenta_Nueva,DescripciÃ³n de captura,No,5.0,0.9,0,0.20121180812386413,93.915747763691,53.478757810547165
284,@sebastian03,X,Fan_Antiguo,DescripciÃ³n de captura,No,30.0,3.3,0,0.054837138144970085,15.993054759994097,35.28254686328344
285,@noloocultes_412,X,Bot_Sospechoso,Repost/Cita,No,0.6,27.3,2,0.16978485779766198,77.18558124878655,66.81625093725962
286,@karensuarez,Instagram,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),4.1,4.9,0,0.14359542006910975,63.24360948307278,45.80104807131441
287,@luisa_ug,TikTok,Fan_Antiguo,Comentario,No,1570.9,1.2,3,0.029282212006258062,2.3888658349148053,23.51432891777029
288,@valentina07,X,AnÃ³nimo,Comentario,No,753.6,0.1,0,0.1252258948091382,53.46457546261819,40.79784387236521
289,@karenpinzon_,TikTok,AnÃ³nimo,Repost/Cita,No,2028.6,1.7,0,0.1738357224389027,79.34206284416399,34.937752228609135
290,@johanacruzx,Instagram,Verificado,Comentario,No,1232.8,4.8,0,0.042753217906170045,9.560168474512139,20.616925768556793
291,@felipesuarezbogota,Instagram,Fan_Antiguo,Repost/Cita,No,1413.3,0.7,0,0.08899206985750621,34.17546472738764,26.465749395984183
292,@juan34,TikTok,AnÃ³nimo,Comentario,No,30.0,1.4,1,0.10952988849618328,45.10879176394387,45.4058801966172
293,@adrianacastro03,TikTok,AnÃ³nimo,Comentario,No,1581.4,1.0,0,0.10776016745581804,44.166679106402455,35.685386986586465
294,@nicolasperez_uni,X,Verificado,Comentario,No,1272.7,3.9,1,0.03705632691117771,6.5274232041568085,20.30761309672495
295,@oscarvargas34,Instagram,Cuenta_Nueva,Comentario,No,8.7,2.8,0,0.14037990713363108,61.5318281526223,51.582305257018454
296,@VerificaYA_Co,X,Verificado,Post original,No,1600.0,0.5,3,0.06487042159644554,21.33428262627128,17.035832708489433
297,@samuelvargas2020,Instagram,Verificado,DescripciÃ³n de captura,No,762.3,0.4,0,0.10462145552728208,42.495782864111256,25.26348246271757
298,@liliana_uni,X,AnÃ³nimo,Repost/Cita,No,1762.8,1.7,0,0.10077420857432311,40.44769733628013,36.59858701991131
299,@lilianacardenas_real,Instagram,AnÃ³nimo,Comentario,No,13.7,7.9,1,0.1417452237584168,62.258655739809086,45.94106306756468
300,@apoyomateo_602,TikTok,Bot_Sospechoso,Repost/Cita,No,1.5,17.0,0,0.2126134066722428,99.98539945660217,66.12396067649377
301,@melissa2020,X,AnÃ³nimo,Comentario,No,12.1,10.2,1,0.13970722964190474,61.17372765828236,46.10439390152234
302,@andres03,TikTok,AnÃ³nimo,Comentario,No,20.3,1.1,1,0.11125077925163125,46.02490957345975,45.446490044155375
303,@nataliaramirezsabana,X,AnÃ³nimo,Comentario,No,1465.7,9.1,1,0.12437548110296273,53.01185692762848,36.948331250518684
304,@estebanlopez98,Instagram,Verificado,Repost/Cita,No,2699.5,5.1,0,0.09561596010107815,37.701698918142526,13.472341914520236
305,@gabriela99,X,Verificado,TranscripciÃ³n de audio/video,No,1575.7,1.7,0,0.05540695855971689,16.296399192824975,20.26766974922898
306,@camilacruz07,X,Verificado,Comentario,No,647.4,2.4,0,0.03700345894626639,6.499278893395191,24.114761309672048
307,@valentinacardenasco,X,AnÃ³nimo,Comentario,No,911.6,0.1,0,0.12647712898012312,54.130671148404886,39.81059068566189
308,@sofia_ug,TikTok,Fan_Antiguo,Post original,No,1096.8,3.5,0,0.0999885293534915,40.02944026534653,25.630046655002136
309,@viviana_uni,TikTok,Fan_Antiguo,Repost/Cita,No,1184.2,0.8,0,0.09132328840980364,35.416491112631675,27.903933183370643
310,@wilson2020,X,Cuenta_Nueva,Comentario,No,15.0,16.9,1,0.15043887472867054,66.88672899684225,52.482940098305
311,@kevincardenas2020,X,Verificado,Comentario,No,468.4,4.8,1,0.039354822361651755,7.751029415419374,25.39323169207591
312,@davidramirezco,TikTok,Fan_Antiguo,Repost/Cita,No,2472.9,1.2,0,0.09002618657447155,34.725977732661725,19.878237940514605
313,@jhonmedina15,X,Cuenta_Nueva,Comentario,No,17.5,3.0,1,0.12869788886941189,55.31289476067963,51.5406523369151
314,@jhonmedina15,TikTok,Cuenta_Nueva,Comentario,No,17.5,2.3,0,0.11644469520011096,48.789895605529004,51.49398567024859
315,@antoniacun,TikTok,AnÃ³nimo,Repost/Cita,No,950.1,2.8,1,0.17650948415303624,80.76544240324692,41.75002582687599
316,@sara_ug,X,AnÃ³nimo,Comentario,No,10.3,11.5,1,0.14224874632861234,62.526706452841864,46.20230775639168
317,@lilianaco,TikTok,AnÃ³nimo,Repost/Cita,No,30.0,0.6,0,0.18420146610901983,84.860276220003,47.35254686328405
318,@DatosClarosCo,X,Verificado,Post original,No,2400.0,8.5,4,0.07204972812329671,25.15619319694533,12.570415729399093
319,@melissa98,TikTok,Verificado,Comentario,No,872.8,2.7,0,0.027755888107675857,1.5763258743425534,22.726363409147112
320,@sofiasalazarcun,X,Verificado,Comentario,No,1747.0,5.6,1,0.03931230409281734,7.728394775082285,17.457312338580774
321,@diegocun,X,Fan_Antiguo,Comentario,No,1580.1,0.1,0,0.04704197203382199,11.84329076135007,23.383509955844346
322,@despiertaya_630,X,Bot_Sospechoso,Repost/Cita,No,0.1,11.8,0,0.1412281995229061,61.98341740256822,65.78604182287499
323,@fansdekai_508,X,Fan_Antiguo,Comentario,No,0.0,0.1,3,0.08316008895045486,31.07080421550324,33.256666666666646
324,@sofiasuarez_oficial,Instagram,AnÃ³nimo,Comentario,No,1916.5,3.0,0,0.12319628481085587,52.38411067430343,33.72486878280363
325,@sebastian15,X,Fan_Antiguo,Comentario,No,722.8,1.1,2,0.04806033610737417,12.385417832111992,28.8069624260599
326,@jhonmoreno_11,Foro anÃ³nimo,Verificado,TranscripciÃ³n de audio/video,No,126.7,1.5,0,0.11809600741642119,49.66897321440321,29.30832291926985
327,@lilianacardenas_real,Instagram,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),13.7,4.2,1,0.14128228894660638,62.01221195806305,45.69439640089884
328,@harold99,Instagram,AnÃ³nimo,Comentario,Posible (similar a una publicaciÃ³n anterior),12.6,5.9,1,0.13764240981741477,60.07451888592523,45.81460301591138
329,@angie07,Instagram,Cuenta_Nueva,Comentario,No,21.7,0.1,0,0.1381790115082671,60.36017929989973,51.3210755644422
330,@cesarsabana,Instagram,Cuenta_Nueva,Comentario,No,2.6,0.1,4,0.16002027924736034,71.98739868895329,51.44042072815127
331,@karensuarez,X,AnÃ³nimo,Comentario,No,4.1,4.0,1,0.1387226778518302,60.64960058837825,45.741048071314616
332,@monica34,TikTok,Cuenta_Nueva,Comentario,No,19.9,6.6,0,0.11803064836101296,49.63417925988688,51.76565608597704
333,@mvidalteam_304,X,Bot_Sospechoso,Repost/Cita,No,2.8,16.3,0,0.1397428987162182,61.19271612348508,66.06917104056957
334,@maria,X,AnÃ³nimo,Repost/Cita,No,30.0,2.3,0,0.09659017074972621,38.22032087169831,47.465880196617
335,@antoniaco,TikTok,Verificado,Comentario,No,555.6,1.5,2,0.024631923842371447,0.0,24.62836790802266
336,@tomas,TikTok,AnÃ³nimo,Comentario,No,412.0,2.5,1,0.10209151966927618,41.14896913458507,43.09231025576883
337,@monicatv,X,AnÃ³nimo,Comentario,No,7.2,5.9,1,0.1434756866703356,63.17986929581011,45.84834458052023
338,@apoyomateo_446,TikTok,Bot_Sospechoso,Repost/Cita,No,0.6,21.1,0,0.2225843608057792,100.0,66.40291760392768
339,@kevingomez03,Instagram,Fan_Antiguo,Comentario,No,911.6,4.4,1,0.043603349806895474,10.012736990105914,27.847257352327603
340,@monicapinzon2020,X,Fan_Antiguo,Comentario,No,1268.8,9.5,2,0.051517810067846705,14.22600734141046,25.955315337830097
341,@mateox,Instagram,Verificado,Repost/Cita,No,604.3,0.8,0,0.0921068202510755,35.83360502404034,26.277402316087468
342,@yulianapardo_col,X,Fan_Antiguo,Repost/Cita,No,1261.8,0.2,0,0.034625508971675587,5.233374991614193,27.379054403065854
343,@mvidalteam_340,X,Bot_Sospechoso,Repost/Cita,No,0.0,19.4,0,0.15070832818777438,67.03017279880306,66.29333333332903
344,@camilalopez99,X,AnÃ³nimo,Comentario,No,1.5,2.8,3,0.1530788178217101,68.29210518123135,45.67729400983026
345,@claudiaortiz_00,Instagram,AnÃ³nimo,Comentario,No,1323.5,0.4,0,0.12725113046488692,54.542711565577825,37.256859118553606
346,@valentinacardenasco,X,AnÃ³nimo,Repost/Cita,No,437.3,1.0,0,0.09967711797387138,39.863660125001914,44.83422477713882
347,@sebastiantv,X,Verificado,Comentario,No,878.4,0.5,0,0.043412250598684886,9.911005147179878,22.544705490293982
348,@fabianleon,TikTok,AnÃ³nimo,Comentario,No,1212.4,1.9,3,0.11538077216895186,48.22351518090686,38.05106056819086
349,@nicolasperez_uni,Instagram,Verificado,Comentario,No,1272.7,1.5,0,0.041055232623038576,8.656244414691358,20.147613096725483
350,@santiago22,X,Fan_Antiguo,Repost/Cita,No,2439.2,1.0,0,0.03778466528675153,6.915154822276483,20.075476964092086
351,@felipex,Instagram,Verificado,Comentario,No,1856.1,13.9,0,0.056768917526005956,17.021439327358348,17.32894109805573
352,@hectorramirez,TikTok,AnÃ³nimo,Post original,No,12.3,2.1,0,0.19517176821965324,90.70032684930896,44.563144213946046
353,@marialeon_col,TikTok,Fan_Antiguo,Comentario,No,1483.0,2.0,1,0.02200868231258765,0.0,24.1168999416808
354,@angie_oficial,TikTok,Cuenta_Nueva,Comentario,No,6.1,3.2,0,0.123160870027645,52.36525758120795,51.6252178622004
355,@lilianaco,X,AnÃ³nimo,Comentario,No,30.0,2.8,0,0.12855761002849275,55.23821718799966,45.499213529950225
356,@gabrielamedina07,Instagram,Fan_Antiguo,Comentario,No,1199.2,1.9,1,0.03915617729980882,7.645280530226878,25.883539948345824
357,@felipesuarezbogota,TikTok,Fan_Antiguo,DescripciÃ³n de captura,No,1413.3,0.1,0,0.10116775163712377,40.65720035528452,26.425749395984315
358,@sara_ug,X,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),10.3,11.1,0,0.1418853670106137,62.33326113170546,46.1756410897251
359,@mvidalteam_128,TikTok,Bot_Sospechoso,Repost/Cita,No,1.9,21.6,0,0.21630259512187716,100.0,66.42812796800321
360,@julianacardenas34,Foro anÃ³nimo,Cuenta_Nueva,Comentario,No,0.0,0.1,0,0.18335943960270149,84.4120226187325,51.45666666666664
361,@mvidalteam_730,X,Bot_Sospechoso,Repost/Cita,No,2.8,16.8,0,0.1379836860007872,60.25619758258933,66.10250437390279
362,@santiagomedinatv,X,Verificado,Comentario,No,911.6,1.7,1,0.03791678885568145,6.9854909282554996,22.417257352328203
363,@angie07,Instagram,Cuenta_Nueva,Comentario,No,21.7,1.9,0,0.1349416132188461,58.63674728072851,51.441075564441796
364,@lilianapinzonbogota,Instagram,Fan_Antiguo,Comentario,No,809.0,0.6,5,0.05923612641857708,18.334860297937013,28.235013746563233
365,@juliancastro_ug,TikTok,AnÃ³nimo,Comentario,No,11.5,1.4,0,0.1204558312409569,50.92522764318258,45.52147629759196
366,@miguelsalazar07,X,AnÃ³nimo,Comentario,No,1417.0,2.9,1,0.11725525234698253,49.221396463749436,36.839296842455404
367,@kaisquad_333,X,AnÃ³nimo,Comentario,No,413.4,12.0,2,0.13245048250494001,57.31059150610046,43.71689577605332
368,@lilianapinzonbogota,Instagram,Fan_Antiguo,TranscripciÃ³n de audio/video,No,809.0,3.0,0,0.09974796976287485,39.90137814140515,30.395013746562693
